years,value,prev_return,exp_return,Sector,Name,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
2021,137.94050064086915,0.6294334018224894,-0.37738372982377744,Healthcare,CTLT,FY,0.2920531299486152,0.37496186311400387,1.4617524339360222,1.4617524339360222,1.6506570004531038,1.7155172413793105,1.7280701754385965,0.12,0.11842105263157894,-0.457379636937648,-0.01657960481489893,-8.92156862745098,0.8226716830417373,0.6070249754574196,0.2674545827099208,2.0329165425443,1.0711986017845647,-0.09705639265051812,8.565363993055556,2.897501601537476,4.464798359535202,0,3.5734953833711494,1.8134982713063137,0,0,0,0.20749313924352702,0.7387276096355775,0.17173535652285732,0.20585611780244037,0.07388999337309476,0,0.18878698736805677
2022,85.88400001525879,-0.37738372982377744,,Healthcare,CTLT,FY,0.20760380190095049,0.21301775147928995,-0.014124293785310734,-0.014124293785310734,-0.11282051282051282,-0.09523809523809519,-0.08681672025723473,0.047619047619047616,0.047058823529411764,-0.8264462809917354,0.013856812933025405,0.12648221343873517,0.8989483038894375,0.6522006710645045,0.5709563867427253,2.3292007280354743,0.04103429959022611,0.4520818805740081,15.178878051182936,2.3570851962245403,2.094804485907106,10.11417118546997,3.707034931205629,1.3362456480840759,0,0,0,0.038537549407114624,0.2468916518650089,0.15309482001755925,0.16910484151863478,0.2965134217834002,0,0.22852983988355166
2018,42.64263132998818,0.058392439075766855,0.19530740207070907,Healthcare,CTLT,FY,0.18695191288426327,0.14970974641002138,0.15755764304013664,0.15755764304013664,-0.23861566484517305,-0.2727272727272727,-0.27586206896551724,0.0496,0.05130228887134965,0,0.25041736227045075,0.2398246712586099,0.4380568013290996,0.22358240752980876,0.22951070045848285,2.3589213300343106,1.4319858867423438,0.9918972956270053,2.3843811784665765,2.6007833755288035,-0.6400027549079331,0,3.366072962095872,0.5662413612299956,0,0,0,0.1626432078559738,0.11947127605490594,0.31172741221086764,0.4310252920255533,0.3085060345242102,0,0.14903129657228018
2019,50.971052872507194,0.19530740207070907,0.6608544658711295,Healthcare,CTLT,FY,0.022164488105869937,0.06975817167153867,-0.7720398376982663,-0.7720398376982663,0.6435406698564593,0.43750000000000006,0.4285714285714286,0.09908536585365854,0.0960960960960961,0,-0.33858477970627504,-0.8505050505050505,0.3374125794642256,0.1206981059769305,0.1791785858565542,1.021354992501777,0.13008858315124414,0.38039658376744756,3.070163829018339,5.899371687984796,0.06650081165297324,0,4.6851278118872255,1.2886701146975936,0,0,0,0.26060179482667606,0.16802906448683017,0.3647900068416058,0.40793176149349325,0.08745820012494028,0,0.10678772157371379
2020,84.65550079345704,0.6608544658711295,0.6294334018224894,Healthcare,CTLT,FY,0.22887212073073868,0.22133896410383802,1.3268608414239482,1.3268608414239482,0.606259097525473,0.2608695652173912,0.26666666666666655,0.04022191400832178,0.0410958904109589,0,0.7775534921275736,-1.8614864864864864,0.5799600168825347,0.35083520015221037,0.24245125437666631,2.4541347162219997,1.048360447877377,0.2250973845297719,4.1966443303580245,-0.16873822732642157,0.6750151791135399,0,2.6543475603869613,2.3388620133609765,0,0,0,0.16987716359575655,0.25894245723172626,0.257519404915912,0.6571795115762765,0.019835771973101747,0,0.1287109375
2021,137.94050064086915,0.6294334018224894,-0.37738372982377744,Healthcare,CTLT,FY,0.2920531299486152,0.37496186311400387,1.4617524339360222,1.4617524339360222,1.6506570004531038,1.7155172413793105,1.7280701754385965,0.12,0.11842105263157894,-0.457379636937648,-0.01657960481489893,-8.92156862745098,0.8226716830417373,0.6070249754574196,0.2674545827099208,2.0329165425443,1.0711986017845647,-0.09705639265051812,8.565363993055556,2.897501601537476,4.464798359535202,0,3.5734953833711494,1.8134982713063137,0,0,0,0.20749313924352702,0.7387276096355775,0.17173535652285732,0.20585611780244037,0.07388999337309476,0,0.18878698736805677
2022,85.88400001525879,-0.37738372982377744,,Healthcare,CTLT,FY,0.20760380190095049,0.21301775147928995,-0.014124293785310734,-0.014124293785310734,-0.11282051282051282,-0.09523809523809519,-0.08681672025723473,0.047619047619047616,0.047058823529411764,-0.8264462809917354,0.013856812933025405,0.12648221343873517,0.8989483038894375,0.6522006710645045,0.5709563867427253,2.3292007280354743,0.04103429959022611,0.4520818805740081,15.178878051182936,2.3570851962245403,2.094804485907106,10.11417118546997,3.707034931205629,1.3362456480840759,0,0,0,0.038537549407114624,0.2468916518650089,0.15309482001755925,0.16910484151863478,0.2965134217834002,0,0.22852983988355166
2018,103.16545747455798,-0.005721689764146665,0.12677963502982714,Financial Services,CBOE,FY,0.24211565205688396,0.244145051624276,0.6117235816079591,0.6117235816079591,0.061737615135673385,0.016000000000000014,0.016042780748662996,0.04291044776119403,0.04372093023255814,0.05790702218640692,0.4281517094017094,0.4793707331552389,4.391443483219199,2.78080454142971,2.2425678444872204,1.6308403608922386,0.8614555497071557,0.6199868883762738,2.0023298035353387,0.8929339694471552,0.5458820811909955,5.89169187665932,7.898103230568017,8.275962387201929,0,0.7437683565886771,0.3186358683284605,0.5253731343283582,0,0.01050192756898418,-0.000948571374676297,-0.018175943129493496,0,0.03112529928172386
2019,116.2447365208676,0.12677963502982714,-0.2306619451527001,Financial Services,CBOE,FY,-0.0984903207165559,-0.05080457443578585,-0.10377043710377044,-0.10377043710377044,-0.12098475967174678,-0.12073490813648292,-0.12105263157894737,-0.0035778175313059034,-0.0035650623885918,0.1553230977815318,0.1834673648775014,0.19923756019261638,3.771433467552546,2.1004280917086113,1.7774242185814049,3.570549057419582,0.8470586343129892,1.0149973967789598,1.8684400305755091,0.5150230861539308,0.46690498078296927,35.57891670182226,9.287669245755243,6.714836573142549,0,0.037617092248775526,0.3961154460421292,-0.1850712887894884,0,-0.03892125540311971,0.039077085169426574,-0.24773737041303276,0,-0.4713622291021672
2020,89.43149948120117,-0.2306619451527001,0.3925238902980903,Financial Services,CBOE,FY,0.3729818516886343,0.09755837509329353,0.2326880119136262,0.2326880119136262,0.24886636436383036,0.2776119402985075,0.278443113772455,-0.02064631956912029,-0.022361359570661897,0.16131011304613502,1.3053097345132743,1.361385310356366,5.8813582894014305,3.1128352706720532,0.5106618434825975,8.490173003027659,3.5291230813433656,2.8285114417103423,3.134230403331816,0.7390248581486417,0.14524818558705688,15.712164926171472,8.821983050643126,0.057859636453172145,0,0.769198444786036,0.4193815770785684,0.3392795883361921,0,0.27427208197266273,0.019042821450419654,0.46122716832549493,0,-0.11273792093704246
2021,124.5354995727539,0.3925238902980903,-0.03584117543236376,Financial Services,CBOE,FY,0.01975431122523416,0.15368175636292986,0.2170039263062519,0.2170039263062519,0.12985903460059803,0.15186915887850455,0.15222482435597198,-0.01924839596700275,-0.0192131747483989,0.15529741100678188,-0.5908966273649575,-0.6132917670398186,4.784493040901204,3.0485916778718725,0.3188298449748468,1.471079181163961,0.9785099857140188,0.16620971843762505,2.1915671310893043,1.1549819057176332,0.2959691468264839,11.83223696634098,7.628576074547662,0.16214460172959202,3.0269975674822285,0.8731102486730038,0.5500491317663767,-0.05327868852459016,-0.08151705454993227,0.04573006982275762,0.09753901615902344,0.06923652694610778,0,1.641914191419142
2022,120.07200088500977,-0.03584117543236376,,Financial Services,CBOE,FY,0.13268284308114914,0.46657123610643314,0.20374736319642636,0.20374736319642636,-0.555765595463138,-0.5517241379310345,-0.5528455284552846,-0.0065420560747663555,-0.0046641791044776115,0.09042383633471054,0.09098525469168901,0.08336386954928546,5.356971862784302,0.7908640490513472,0.6619601083805506,1.671368013423922,0.7537729856638608,0.07828397553378628,0.2284377074450356,-0.4100332289556778,-0.3430923065843585,10.9233285885005,0.12346149381845417,0.08223750202831337,0.5109594350069704,0.7880855788937895,0.4629764816556914,0.1312229437229437,-0.272020378066765,0.027059945704013502,-0.03236809998083474,0.30997549877493874,0,2.4565896314803246
2018,45.78842122931229,0.23847884824722865,0.17294650718246407,Real Estate,CBRE,FY,0.5018069463985213,0.13309619028158304,0.3994075274256563,0.3994075274256563,0.5376012865177395,0.5268292682926831,0.5270935960591135,0.004925216983667827,0.0068641369538382305,0,0.5921759875018473,0.696730101434278,1.5816705137272171,1.8720404187375277,0.9269333441946805,6.38384268141293,0.46807297564259015,0.7010298918938301,1.6453123898034745,2.247921597850893,0.9048611858028418,25.719761779326042,1.5190730124904954,0.784677763800747,0,0,0,0.2878915428161524,0,0.17180357075992939,0.22270858557830348,0.06486203066046407,0,0.17739782429073264
2019,53.70736875032124,0.17294650718246407,-0.11163028101915784,Real Estate,CBRE,FY,0.1196809966294422,0.06424247926138385,-0.1597382658478415,-0.1597382658478415,0.20610805487862802,0.2204472843450479,0.21612903225806449,-0.010389576295554143,-0.007577084492922024,0,0.0814418399485878,0.02924358511742816,3.737634603605082,1.5995620625052442,0.8258677590214026,3.729771852655149,0.820128539576605,1.7136395081877702,39.324269348763515,1.6059543126680824,1.2394460749277367,7.18299738974371,1.7155280113373859,1.0652351646531442,-1,0,0,0.15451365857830854,0,0.20364458307413957,0.2752352202631054,0.2815827607870115,0,0.020867717460446678
2020,47.71200008392334,-0.11163028101915784,1.032339881146739,Real Estate,CBRE,FY,-0.0028415393579944094,-0.08193979033551467,-0.23027363825776367,-0.23027363825776367,-0.41358841570639066,-0.4136125654450261,-0.4111405835543766,-0.0017848890921024249,-0.006257027593309584,0,0.4964925043731302,0.6821821638816776,3.361517096821033,1.1778941922512227,0.6890808934939415,1.780333632435734,1.786770844961446,1.5956530301451217,3.96970611720723,0.36384083749193746,0.09549486768502526,6.297888859941097,1.5892906110876945,0.7739605014139027,0,0,0,0.030969111562694104,0.02651679569822811,0.11372011550641234,0.1377076678614382,0.031343667253380614,0,-0.037777549476733036
2021,96.96700057983398,1.032339881146739,-0.2224674412382136,Real Estate,CBRE,FY,0.16451812805191932,0.2904535347880906,1.4632718025818785,1.4632718025818785,1.4422883845375398,1.4464285714285714,1.4369369369369367,0.0001090226844272766,0.003916139204268325,0,0.2913508402707263,0.37726728738706716,3.4632501600289123,1.1237738389054683,0.31603970765413864,5.217417026099054,4.252903997230155,1.1153693961453846,6.29485506520914,2.2126884279057286,0.7484368715773869,6.035592162213668,1.830605267238373,0.7478336575054778,0,0,0,0.09205500882115181,-0.7491182068653419,0.22364410548771635,0.20470056548121915,0.02463082206979856,0,0.2322841445100954
2022,75.39500007629394,-0.2224674412382136,,Real Estate,CBRE,FY,0.11108649898673814,0.0684710961385246,-0.36707649930089836,-0.36707649930089836,-0.23369817932737805,-0.20437956204379562,-0.20702402957486138,-0.03704736982212124,-0.035386135548587924,0,-0.31092836495390785,-0.36455886223400624,3.7252443847036814,1.2693020436389626,0.3420907821516321,4.588052784692316,1.3982971520249365,0.38518174467990474,3.4531060368978523,1.1288981254089698,0.1416235877232741,4.094274583739619,1.0436748991018816,0.310685667167324,0,0,0,-0.08009256305365582,-0.7899675070198534,-0.07067762865420789,-0.04371190113634754,-0.16796637398930295,0,0.14120029925010752
2018,83.98211228220086,0.439415625062171,0.34035592729522235,Technology,CDW,FY,0.06905177237270842,0.10490224090779215,0.13993765154139245,0.13993765154139245,0.2294455066921606,0.26409495548961415,0.26586102719033244,-0.02895752895752896,-0.029077117572692796,0.34290980031876095,0.16484505593416485,0.17685902957220787,0.936148497064003,0.5651020792393642,0.41110430888228405,4.003909950172672,1.5665271271633099,2.684195607137953,1.350525029529356,4.024761072121488,0.8002117124426188,0,0.42199884855542863,0.004264645421264385,0,18.817206350935482,1.97394210665434,0.12442604441098984,0.01067853170189099,0.030345283615559326,0.021753495711052662,-0.008314016380775769,0,0.08574314938754893
2019,112.56592198422081,0.34035592729522235,-0.029019723214631865,Technology,CDW,FY,0.11033527292878914,0.12301895156821456,-0.14716904689557378,-0.14716904689557378,0.1458786936236392,0.1924882629107982,0.19093078758949875,-0.038436050364479786,-0.037760416666666664,0.36822772006047366,0.133899988961254,-0.035252500609904855,1.5193124797133775,0.7558846854722485,0.4541299774052177,8.553047635395664,1.7763701608878542,0.917493758586223,2.974578970896085,2.5373044990303923,0.9574475271693415,22.498027280422207,0.20562088189267275,0.03561606451593769,0,5.417585573167931,1.6274864550321078,0.1371334850716294,0.3453664979088708,0.1160344322446531,0.02408278017084206,0.07473664526584803,0,0.108571760874622
2020,109.29929008483887,-0.029019723214631865,0.7432088829652386,Technology,CDW,FY,0.024128790399503115,0.055988683838284155,-0.1311163895486936,-0.1311163895486936,0.07016829533116178,0.08858267716535437,0.09218436873747494,-0.01722949689869056,-0.02029769959404601,0.21837475394641662,0.2794976635514019,0.46200531040586673,1.1365512187264533,0.6979994456504113,0.3247652838269205,2.1348404640651135,4.656224555551344,0.8416788382905611,28.495773213702474,1.3360601551162226,0.6429770527676396,31.362064129225708,0.4135059952517139,0.43812161310442216,0,3.9576034593837903,1.238649587967415,0.0573396520766491,0.24345549738219896,0.16817511313348502,0.3744040220016563,0.18785523721146039,0,0.06536222000734407
2021,190.53149337768554,0.7432088829652386,-0.12724615544977136,Technology,CDW,FY,0.12742926763232706,0.11164761222391825,0.9395844723892838,0.9395844723892838,0.2537729866835764,0.291139240506329,0.291743119266055,-0.028751753155680224,-0.029696132596685083,0.10086866176112794,-0.40302822795404397,-0.40793911614632883,1.2731833287165575,0.7589955740354672,0.39681047414889714,2.831184811650544,0.53442226313147,-0.05635746089713523,59.609588954335294,1.75155853921612,0.6751322489907979,102.34774739132584,-0.20268560290189871,-0.21156500712248608,0,2.524170294359149,0.8351635943626372,0.3738203279418724,0.22052631578947368,0.4125012038909756,-0.43983443210026696,0.7193252282603388,0,0.0583977546900389
2022,166.28709335327147,-0.12724615544977136,,Technology,CDW,FY,0.14062379927764543,0.3133249264396805,0.22283298097251586,0.22283298097251586,0.12735181064131096,0.15406162464986004,0.15625000000000008,-0.023826714801444042,-0.02491103202846975,0.23295477455318875,0.7026510323731838,0.7646801051709027,1.851232904226982,0.7968569604576835,0.41343886805853347,4.117904162145837,0.974404688989609,0.39575650300005527,10.38828253194769,1.449360482876441,0.6233836829982845,13.282599648871837,0.8749072151542862,0.7918373480427404,0,2.0385667078118686,0.653725971620863,0.00314089444568279,-0.13734368262181976,-0.005144173219994848,1.3273824596502026,-0.1341530946937964,0,0.37306350314026515
2018,103.02464896754215,0.1570943479705571,0.08392780400151478,Basic Materials,CE,FY,0.16530944625407165,0.30165016501650166,0.48057713651498335,0.48057713651498335,0.431791221826809,0.47135842880523726,0.46305418719211827,-0.02610587382160986,-0.02096890817064353,0.19296923034143545,0.9402241594022416,1.2779850746268657,0.15836813977492142,0.2995803466343663,0.4162998308308122,1.9368527662586184,1.417614030561891,1.0299955418920483,3.7279241327767303,0.2962669150024718,3.459319432878081,17.11088896565832,0.30728542630581857,0.4093597528097909,8.096858753449258,2.98891171536481,0.8073558939071048,0.07154471544715447,0.1622222222222222,-0.023589851121828476,0.06130519098503287,-0.030211480362537766,0,0
2019,111.67128151341488,0.08392780400151478,-0.08957293245018583,Basic Materials,CE,FY,-0.119916142557652,-0.18559837728194725,-0.3748125937031484,-0.3748125937031484,-0.29411764705882354,-0.23470522803114574,-0.23232323232323235,-0.0774385703648548,-0.07902511078286559,0.1613628502248356,-0.06675224646983312,-0.1122031122031122,0.4370917438273812,0.15813038893987177,0.36691264587041034,1.8294603246827112,0.890817992512908,0.9047070939338974,1.02490771245981,0.7081082759048862,0.10741993467850422,3.978825997545524,0.11294508781607454,0.13319673257899795,9.543693594541052,1.6062684960990044,0.7459847614229097,-0.1039453717754173,-0.0076481835564053535,0.01750241597766563,-0.08933169532637891,0.15717926932880205,-0.06944444444444445,0
2020,101.66855735778809,-0.08957293245018583,0.4355214018678204,Basic Materials,CE,FY,-0.10195331110052405,-0.19489414694894147,-0.2038369304556355,-0.2038369304556355,1.32981220657277,1.4491279069767447,1.4488304093567252,-0.04923325262308313,-0.04971932638331997,0.027241086587436278,-0.4154057771664374,-0.551660516605166,0.2540701987720122,0.27617107425046067,0.07815999623941644,1.4679973556500445,0.2626334155968471,0.2391456486393342,5.910084529369115,7.360890705980252,1.7564613807506946,3.9973011327175323,0.8986113664305369,0.4297315464264312,11.404239005421982,1.1561749238920438,0.4232118577799067,0.05165114309906858,-0.057803468208092484,0.15122414520894892,0.4792922770402467,-0.037934410181106215,0.1044776119402985,-0.002070393374741201
